PriceUpdateDate,ItemCode,ItemType,ItemName,ManufacturerName,ManufactureCountry,ManufacturerItemDescription,UnitQty,Quantity,bIsWeighted,UnitOfMeasure,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,ItemStatus
"2017-02-07 07:32","7290000286297","1","סנו אנטיקאלק מסיר אבן700","סנו","IL","סנו מסיר אבן","מיליליטרים","700.00","0","100 מ""ל","0","14.80","2.11","1","1"
"2017-02-07 07:32","7290000286549","1","מטליות רב שימוש 9 יח'","סנו","IL","מטליות רב שימוש 9 יח'","יחידה","1.00","0","יחידה","0","10.00","10.00","1","1"
"2017-02-07 07:32","7290000287492","1","סנובון נוזלי לימון 750מל","סנו","IL","סנובון נוזלי","מיליליטרים","750.00","0","100 מ""ל","0","9.90","1.32","1","1"
"2017-02-07 07:32","7290000287621","1","סנו אנטי קאלק לאסלות750מ","סנו","IL","סנו מנקה אסלות","מיליליטרים","750.00","0","100 מ""ל","0","15.80","2.11","1","1"
"2017-02-07 07:32","7290000288017","1","סנו ג'אוול לימון 1 ליטר","סנו","IL","סנו JAVEL","ליטרים","1.00","0","ליטר","0","9.50","9.50","1","1"
"2017-02-07 07:32","7290000288024","1","סנו ג'אוול לימון 4 ליטר","סנו","IL","סנו JAVEL אקונומ","ליטרים","4.00","0","ליטר","0","17.50","4.38","1","1"
"2017-02-07 07:32","7290000288079","1","סנו ג'אוול לימון 2 ליטר","סנו","IL","סנו JAVEL מלבין","ליטרים","2.00","0","ליטר","0","13.60","6.80","1","1"
"2017-02-07 07:32","7290000289748","1","סנו פורטה שומנים 750 מ""ל","סנו","IL","סנו פורטה","מיליליטרים","750.00","0","100 מ""ל","0","15.30","2.04","1","1"
"2017-02-07 07:32","7290000291932","1","סנובון נוזלי לבנדר 750מל","סנו","IL","סנובון נוזלי","מיליליטרים","750.00","0","100 מ""ל","0","9.90","1.32","1","1"
"2017-02-07 07:32","7290000292687","1","סנובון כחול שלישיה55*3גר","סנו","IL","סנובון כחול 3 יח","גרמים","165.00","0","100 גרם","0","18.50","11.21","1","1"
"2017-02-07 07:32","7290000293943","1","סנו אנטי קאלק מרסס 1 ל'","סנו","IL","סנו אנטי קאלק","ליטרים","1.00","0","ליטר","0","15.90","15.90","1","1"
"2017-02-07 07:32","7290000294391","1","סנו ג'ט לניקוי כללי 4ל","סנו","IL","סנו ג'ט","ליטרים","4.00","0","ליטר","0","15.00","3.75","1","1"
"2017-02-07 07:32","7290000294780","1","סנו ג'אול אקונומ.סמיכה4ל","סנו","IL","סנו ג'אוול 4 ל","ליטרים","4.00","0","ליטר","0","17.50","4.38","1","1"
"2017-02-07 07:32","7290000295404","1","סושי60שקיות אשפה כחולות","סנו","IL","שקיות אשפה","יחידה","1.00","0","יחידה","0","23.90","23.90","1","1"
"2017-02-07 07:32","7290000295503","1","סושי זוג שקיות אוכל150*2","סנו","IL","שקיות אוכל צמד","יחידה","1.00","0","יחידה","0","14.50","14.50","1","1"
"2017-02-07 13:31","7290000300337","1","נקנקיה וינר מן הצומח 750","טבעול","IL","נקניקיה מן הצומח","גרמים","750.00","0","100 גרם","0","32.90","4.39","1","1"
"2017-02-07 08:11","7290000304663","1","סלט טונה פיקנטי""נון160""ג","סטארקיסט","IL","סלט טונה פיקנט","גרמים","160.00","0","100 גרם","0","5.00","3.13","1","1"
"2017-02-07 08:11","7290000305882","1","אס ירקות עם דגים+רוטב120","סטארקיסט","IL","אס דגים+ירקות","גרמים","120.00","0","100 גרם","0","6.20","5.17","1","1"
"2017-02-07 08:11","7290000307237","1","גרעיני תירס מתוק 550 גרם","פרי גליל","IL","גרעיני תירס","גרמים","550.00","0","100 גרם","0","7.20","1.31","1","1"
"2017-02-07 08:11","7290000315560","1","מיונז לחיץ לייט 385 גרם","בסט פודס","IL","מיונז לחיץ לייט","גרמים","385.00","0","100 גרם","0","10.00","2.60","1","1"
"2017-02-07 08:11","7290000316444","1","ברנפלקס ל.תוספת סוכר500ג","יוניליוור","IL","ברנפלקס ללת""ס","גרמים","500.00","0","100 גרם","0","26.60","5.32","1","1"
"2017-02-07 07:31","7290000318127","1","נקניקיות ""ביס"" 380 גרם","מעדני יחיעם","IL","נקניקיות ""ביס""","גרמים","380.00","0","100 גרם","0","12.90","3.39","1","1"
"2017-02-07 07:31","7290000318677","1","סלמי סרוולט 150 גרם","מעדני יחיעם","IL","סלמי סרוולט","גרמים","150.00","0","100 גרם","0","25.60","17.07","1","1"
"2017-02-07 07:31","7290000319520","1","סלמי צרפתי 100 גרם","מעדני יחיעם","IL","סלמי צרפתי","גרמים","100.00","0","100 גרם","0","22.90","22.90","1","1"
"2017-02-07 13:31","7290000334981","1","אמריקן צ'יפס 1,2,3 750גר","תפוגן","IL","אמריקן צ'יפס","גרמים","750.00","0","100 גרם","0","26.50","3.53","1","1"
"2017-02-07 08:11","7290000345116","1","תה ירוק עלים 125 גרם","ויסוצקי","IL","תה ירוק עלים","גרמים","125.00","0","100 גרם","0","16.40","13.12","1","1"
"2017-02-07 08:11","7290000345284","1","תה קלאסיק 100שק1.5*גרם","ויסוצקי","IL","תה ויסוצקי ירוק","גרמים","150.00","0","100 גרם","0","16.90","11.27","1","1"
"2017-02-07 08:11","7290000345307","1","תה ארל גריי 50 שק1.5*גרם","ויסוצקי","IL","תה ארל גריי 50שק","גרמים","75.00","0","100 גרם","0","22.90","30.53","1","1"
"2017-02-07 08:11","7290000346120","1","חליטת קסם הקינמון2.5X25ג","ויסוצקי","IL","חליטת קינמון","גרמים","62.00","0","100 גרם","0","13.90","22.42","1","1"
"2017-02-07 08:11","7290000346137","1","הילולי פירות הגן 2.5X25ג","ויסוצקי","IL","חליטת פירות","גרמים","62.00","0","100 גרם","0","13.90","22.42","1","1"
"2017-02-07 08:11","7290000346144","1","חליטת עינוגי התפוח 3X25ג","ויסוצקי","IL","חליטת תפוחים","גרמים","67.00","0","100 גרם","0","13.90","20.75","1","1"
"2017-02-07 08:11","7290000346151","1","חליטת תות+ורד הבר2.7X25ג","ויסוצקי","IL","חליטת תות שדה","גרמים","67.00","0","100 גרם","0","13.90","20.75","1","1"
"2017-02-07 08:11","7290000346199","1","תה פירות יער 25שק2.7Xג","ויסוצקי","IL","חליטת פירות היער","גרמים","67.00","0","100 גרם","0","13.90","20.75","1","1"
"2017-02-07 08:11","7290000346205","1","חל.קמומיל-גן קסום1.5ג25X","ויסוצקי","IL","חליטת קמומיל","גרמים","37.00","0","100 גרם","0","13.90","37.57","1","1"
"2017-02-07 08:11","7290000346212","1","חליטת מנטה גן קסום2ג25Xש","ויסוצקי","IL","חליטת מנטה","גרמים","50.00","0","100 גרם","0","13.90","27.80","1","1"
"2017-02-07 08:11","7290000346236","1","תה לואיזה גן קסום25י2Xגר","ויסוצקי","IL","תה לואיזה וורבנה","גרמים","50.00","0","100 גרם","0","13.90","27.80","1","1"
"2017-02-07 08:11","7290000355757","1","עגבנ.מרוסקות טל וטרי800ג","מילוז","IL","עגבניות מרוסקות","גרמים","800.00","0","100 גרם","0","9.00","1.13","1","1"
"2017-02-07 07:31","7290000364803","1","נקנ. אמריקאיות/קרנץ 500ג","טירת צבי","IL","נקניקיות בקר","גרמים","500.00","0","100 גרם","0","32.10","6.42","1","1"
"2017-02-07 07:31","7290000364858","1","נקניקיות עוף בואקום 1ק""ג","טירת צבי","IL","נקניקיות עוף","קילוגרמים","1.00","0","ק""ג","0","33.90","33.90","1","1"
"2017-02-07 08:11","7290000379142","1","לחם עינן פרוס וארוז 750ג","מאפיית שלמה א. אנג'ל","IL","לחם עינן פרוס וארוז 750ג","גרמים","750.00","0","100 גרם","0","11.90","1.59","1","1"
"2017-02-07 08:11","7290000379203","1","לחם עינן קל 500 גרם","מאפיית שלמה א. אנג'ל","IL","לחם עינן קל 500 גרם","גרמים","500.00","0","100 גרם","0","11.90","2.38","1","1"
"2017-02-07 08:11","7290000379357","1","חלה קלה פרוסה 500 גרם","מאפיית שלמה א. אנג'ל","IL","חלה קלה פרוסה 500 גרם","גרמים","500.00","0","100 גרם","0","16.20","3.24","1","1"
"2017-02-07 07:31","7290000408354","1","דנונה בר פצפוצים 173 גרם","שטראוס","IL","דנונה בר פצפוצים","גרמים","173.00","0","100 גרם","0","4.70","2.72","1","1"
"2017-02-07 07:32","7290000412481","1","מנקה אסלות ""00"" 1 ליטר","סנו","IL","מנקה אסלות 00""","ליטרים","1.00","0","ליטר","0","8.70","8.70","1","1"
"2017-02-07 08:11","7290000416021","1","ממרח בטעם שוקולד 500גר","השחר","IL","ממרח השחר","גרמים","500.00","0","100 גרם","0","13.90","2.78","1","1"
"2017-02-07 07:32","7290000418155","1","טופ פד ס.פלוס 16 תחבושות","מוצרי נייר עמיר","IL","תחבושות טופ פד","יחידה","1.00","0","יחידה","0","6.90","6.90","1","1"
"2017-02-07 08:11","7290000419107","1","קפה שחור לנדוור 100 גרם","קפה לנדוור","IL","קפה שחור לנדוור","גרמים","100.00","0","100 גרם","0","9.90","9.90","1","1"
"2017-02-07 08:11","7290000419893","1","קפה לנדור לבוקר טחון100ג","קפה לנדוור","IL","קפה שחור לבוקר","גרמים","100.00","0","100 גרם","0","9.90","9.90","1","1"
"2017-02-07 08:11","7290000419909","1","קפה לנדוור אספרסו טחו100","קפה לנדוור","IL","קפה בטעם אספרסו","גרמים","100.00","0","100 גרם","0","9.90","9.90","1","1"
"2017-02-07 07:32","7290000432632","1","נרות שבת","","IL","נרות שבת","יחידה","1.00","0","יחידה","0","4.70","4.70","1","1"
"2017-02-07 07:32","7290000432649","1","נרות שבת","","IL","נרות שבת","יחידה","1.00","0","יחידה","0","4.70","4.70","1","1"
"2017-02-07 07:32","7290000432656","1","נרות שבת","","IL","נרות שבת","יחידה","1.00","0","יחידה","0","4.70","4.70","1","1"
"2017-02-07 07:32","7290000432687","1","נרות שבת","","IL","נרות שבת","יחידה","1.00","0","יחידה","0","4.70","4.70","1","1"
"2017-02-07 08:11","7290000433974","1","פפסי מקס 1.5 ליטר","טמפו","IL","פפסי מקס","ליטרים","1.50","0","ליטר","0","6.30","4.20","1","1"
"2017-02-07 07:32","7290000442587","1","גינקו קרם רב שימושי 220מ","כצט","IL","קרם רב שימושי","מיליליטרים","250.00","0","100 מ""ל","0","17.90","7.16","1","1"
"2017-02-07 08:11","7290000461625","1","בייגלה שמיניות מלוח400גר","יוניליוור","IL","בייגלה שמיניות","גרמים","400.00","0","100 גרם","0","12.20","3.05","1","1"
"2017-02-07 08:11","7290000461656","1","בייגל אחד אחד 400 גרם","יוניליוור","IL","בייגלה מקלות","גרמים","400.00","0","100 גרם","0","12.20","3.05","1","1"
"2017-02-07 08:11","7290000480107","1","קואקר ש.שועל פח 500גרם","עלית","GB","קואקר שיבולת","גרמים","500.00","0","100 גרם","0","15.60","3.12","1","1"
"2017-02-07 08:11","7290000480442","1","קואקר באריזת אלומינ500גר","עלית","GB","קואקר","גרמים","500.00","0","100 גרם","0","14.80","2.96","1","1"
"2017-02-07 08:11","7290000497044","1","לחם ברמן אקטיב 750 גרם","מאפית ברמן","IL","לחם ברמן אקטיב 750 גרם","גרמים","750.00","0","100 גרם","0","10.90","1.45","1","1"
"2017-02-07 08:11","7290000497228","1","לחמניות רגילות 75*6 גרם","מאפית ברמן","IL","6 לחמניות בשקית","גרמים","450.00","0","100 גרם","0","8.90","1.98","1","1"
"2017-02-07 08:11","7290000497273","1","לחמניות אקטיב 75*6 גרם","מאפית ברמן","IL","6 לחמניות אקטיב","גרמים","450.00","0","100 גרם","1","13.90","3.09","1","1"
"2017-02-07 08:11","7290000497303","1","לחמניות מקמח מלא 75*6 גר","מאפית ברמן","IL","6לחמניות קמח מלא","גרמים","450.00","0","100 גרם","0","8.90","1.98","1","1"
"2017-02-07 08:11","7290000497426","1","לחם ברמן קל לענין 500גרם","מאפית ברמן","IL","לחם ברמן קל לענין 500גרם","גרמים","500.00","0","100 גרם","0","15.80","3.16","1","1"
"2017-02-07 08:11","7290000497532","1","לחם ברמן לענין 750 גרם","מאפית ברמן","IL","לחם ברמן לענין 750 גרם","גרמים","750.00","0","100 גרם","0","15.80","2.11","1","1"
"2017-02-07 08:11","7290000504278","1","סוכרזית פטנט 700 טבליות","ביסקול בע""מ","IL","סוכרזית טבליות","גרמים","57.00","0","100 גרם","0","18.90","33.16","1","1"
"2017-02-07 08:11","7290000521008","1","יין אדום יבש של סגל750מל","יינות סגל","IL","יין סגל אדום","מיליליטרים","750.00","0","100 מ""ל","0","22.00","2.93","1","1"
"2017-02-07 08:11","7290000521015","1","יין לבן יבש של סגל750מ""ל","יינות סגל","IL","יין לבן של סגל","מיליליטרים","750.00","0","100 מ""ל","0","22.00","2.93","1","1"
"2017-02-07 08:11","7290000521022","1","יין סגל לבן רג.ח.יבש750מ","יינות סגל","IL","יין לבן חצי יבש","מיליליטרים","750.00","0","100 מ""ל","0","22.00","2.93","1","1"
"2017-02-07 07:31","7290000522166","1","חלב הרים נטול לקטוז3% 1ל","מחלבות רמה""ג","IL","חלב הרים 1 ליטר","ליטרים","1.00","0","ליטר","0","11.30","11.30","1","1"
"2017-02-07 08:11","7290000523125","1","מלח ים יבש 250 גרם","תעשיות מלח לישראל","IL","מלח ים יבש","גרמים","250.00","0","100 גרם","0","6.70","2.68","1","1"
"2017-02-07 08:11","7290000523514","1","מלח יבש דל נתרן 250 גרם","תעשיות מלח לישראל","IL","מלח דל נתרן","גרמים","250.00","0","100 גרם","0","8.90","3.56","1","1"
"2017-02-07 07:31","7290000525969","1","מיץ תפוזים סחוט 1 ליטר","גניר","IL","מיץ תפוזים סחוט","ליטרים","1.00","0","ליטר","0","16.30","16.30","1","1"
"2017-02-07 13:31","7290000531601","1","סטייק בורגר 400גר'","זוגלובק","IL","סטייק בורגר 00","גרמים","400.00","0","100 גרם","0","23.60","5.90","1","1"
"2017-02-07 13:31","7290000533353","1","בצק עלים 1 ק""ג","זוגלובק","IL","בצק עלים","גרמים","1000.00","0","100 גרם","0","16.60","1.66","1","1"
"2017-02-07 13:31","7290000552927","1","טחון עוף 500 גרם","טיבון ויל - נטו","IL","טחון עוף","גרמים","500.00","0","100 גרם","0","16.90","3.38","1","1"
"2017-02-07 07:31","7290000554006","1","קשקבל 22% במשקל","מחלבות גד","IL","גבינת קשקבל","קילוגרמים","0.00","1","ק""ג","0","99.00","99.00","1","1"
"2017-02-07 07:31","7290000554457","1","גבינה צפתית5% שומן 350ג","מחלבות גד","IL","גבינה צפתית5%","גרמים","350.00","0","100 גרם","0","21.90","6.26","1","1"
"2017-02-07 07:31","7290000554471","1","גבינת מוצרלה 22% 180 גרם","מחלבות גד","IL","גבינת מוצרלה 22%","גרמים","180.00","0","100 גרם","0","17.90","9.94","1","1"
"2017-02-07 07:31","7290000554532","1","גב.צפתית מעודנת5% 200גרם","מחלבות גד","IL","צפתית מעודנת 5%","גרמים","200.00","0","100 גרם","0","15.50","7.75","1","1"
"2017-02-07 07:31","7290000554686","1","לבנה בשמן זית+זעתר5% 250","מחלבות גד","IL","לאבנה בשמן זית5%","גרמים","250.00","0","100 גרם","0","15.00","6.00","1","1"
"2017-02-07 07:31","7290000554792","1","גבינה בולגרית 5%במשקל","מחלבות גד","IL","גבינה בולגרית 5%","גרמים","0.00","1","ק""ג","0","45.00","45.00","1","1"
"2017-02-07 07:31","7290000554815","1","מוצרלה נקניק 22% במשקל","מחלבות גד","IL","גבינת מוצרלה","גרמים","0.00","1","ק""ג","0","82.00","82.00","1","1"
"2017-02-07 07:31","7290000554822","1","ריקוטה גד 5% שומן 250 גר","מחלבות גד","IL","גבינת ריקוטה 5%","גרמים","250.00","0","100 גרם","0","15.50","6.20","1","1"
"2017-02-07 07:31","7290000554839","1","גבינה מסקרפונה 40% 250 ג","מחלבות גד","IL","גבינה מסקרפונה","גרמים","250.00","0","100 גרם","0","21.50","8.60","1","1"
"2017-02-07 07:31","7290000554921","1","גבינת ריקוטה 5% במשקל","מחלבות גד","IL","גבינה ריקוטה 5%","קילוגרמים","0.00","1","ק""ג","0","49.00","49.00","1","1"
"2017-02-07 07:31","7290000554969","1","גב.שמנת 30%שומן במשקל","מחלבות גד","IL","גבינת שמנת 30%","קילוגרמים","0.00","1","ק""ג","0","54.00","54.00","1","1"
"2017-02-07 07:32","7290000560540","1","אדג' פרו ג'ל רגיש 200 מל","אנרג'ייזר","US","אדג' ג'ל לגילוח","מיליליטרים","200.00","0","100 מ""ל","0","15.00","7.50","1","1"
"2017-02-07 07:31","7290000571393","1","יוגורמה","","IL","יוגורמה","גרמים","140.00","0","100 גרם","0","6.30","4.50","1","1"
"2017-02-07 07:31","7290000571843","1","יוגורמה עיזים 140 גרם","תנובה","IL","יוגורמה עיזים","גרמים","140.00","0","100 גרם","1","6.30","4.50","1","1"
"2017-02-07 07:32","7290000679440","1","משחה לתינוק קמיל בלו100ג","פישר  מעבדות  פרמצבטיות","IL","משחה לתינוק","גרמים","100.00","0","100 גרם","0","18.50","18.50","1","1"
"2017-02-07 07:32","7290000679631","1","קמיל בלו קלאסיק 500 גרם","פישר  מעבדות  פרמצבטיות","IL","קמיל בלו אלסבון","מיליליטרים","500.00","0","100 מ""ל","0","15.90","3.18","1","1"
"2017-02-07 08:11","7290000688503","1","מי עדן ספורטאים 750*6 מל","מי עדן","IL","מי עדן ספורטאים","ליטרים","4.50","0","ליטר","0","17.90","3.98","1","1"
"2017-02-07 08:11","7290000688732","1","מי עדן 6 * 1.5 ליטר","מי עדן","IL","מי עדן 6 יח","ליטרים","9.00","0","ליטר","0","12.90","1.43","1","1"
"2017-02-07 07:32","7290000692210","1","אג'קס נוזל כללי לבנדר 2ל","קולגייט-פלמוליב","GR","אג'קס ניקוי כללי","ליטרים","2.00","0","ליטר","0","24.90","12.45","1","1"
"2017-02-07 07:32","7290000692302","1","אג'קס נוז.נ.כללי כחול 2ל","קולגייט-פלמוליב","GR","אג'קס ניקוי כללי","ליטרים","2.00","0","ליטר","0","24.90","12.45","1","1"
"2017-02-07 07:32","7290000803180","1","שטיפה דנטלית מרידול 400מ","גאבה","CH","שטיפה מרידול","מיליליטרים","400.00","0","100 מ""ל","0","32.00","8.00","1","1"
"2017-02-07 07:31","7290000910994","0","פסטרמה ונקניק-קצוות משקל","שונות","IL","פסטרמה ונקניק","קילוגרמים","0.00","1","ק""ג","0","34.90","34.90","1","1"
"2017-02-07 13:32","7290000966779","0","תות שדה 500גרם","קטיף","IL","תות שדה יח","יחידה","1.00","0","יחידה","0","19.90","19.90","1","1"
"2017-02-07 07:27","7290000993195","0","ענב לבן - יחידה","קטיף","XX","ענב לבן -יחידה","יחידה","1.00","0","יחידה","0","17.90","17.90","1","1"
"2017-02-07 07:31","7290001045169","1","מיץ תפוחים צלול בק1.ליטר","גניר","IL","מיץ תפוחים צלול בק1.ליטר","ליטרים","1.00","0","ליטר","0","16.30","16.30","1","1"
"2017-02-07 07:31","7290001121979","1","סלמי הרץ 150 גרם","מעדני יחיעם","IL","סלמי הרץ","גרמים","150.00","0","100 גרם","0","26.00","17.33","1","1"
"2017-02-07 07:32","7290001136287","1","שמפו נקה 7 רגיל 750 מ""ל","אמיליה קוסמטיקס","IL","שמפו נקה 7","מיליליטרים","750.00","0","100 מ""ל","0","9.90","1.32","1","1"
"2017-02-07 07:32","7290001136294","1","שמפו נקה 7 יבש/צבוע750מל","אמיליה קוסמטיקס","IL","שמפו נקה 7","מיליליטרים","750.00","0","100 מ""ל","0","9.90","1.32","1","1"
"2017-02-07 07:32","7290001136683","1","מרכך נקה 7 ס""ש 750 מ""ל","אמיליה קוסמטיקס","IL","קונדישינר נקה 7","מיליליטרים","750.00","0","100 מ""ל","0","9.90","1.32","1","1"
"2017-02-07 08:11","7290001216040","1","טחינה גולמית 500 גרם","אגס ירוק מסחר ושירותים","IL","טחינה גולמית","גרמים","500.00","0","100 גרם","0","12.90","2.58","1","1"
"2017-02-07 08:11","7290001247006","1","גזוז בטעם קולה קריסטל 2ל","יפאורה שותפות מובגלת לשיווק","IL","קריסטל קולה","ליטרים","2.00","0","ליטר","0","4.20","2.10","1","1"
"2017-02-07 08:11","7290001247020","1","קריסטל אורנג' 2 ליטר","יפאורה שותפות מובגלת לשיווק","IL","קריסטל אורנג'","ליטרים","2.00","0","ליטר","0","4.20","2.10","1","1"
"2017-02-07 08:11","7290001247037","1","גזוז בטעם מנטה קריסטל 2ל","יפאורה שותפות מובגלת לשיווק","IL","גזוז בטעם מנטה","ליטרים","2.00","0","ליטר","0","4.20","2.10","1","1"
"2017-02-07 08:11","7290001247051","1","קריסטל למון ליים 2 ליטר","יפאורה שותפות מובגלת לשיווק","IL","גזוז לימון ליים","ליטרים","2.00","0","ליטר","0","4.20","2.10","1","1"
"2017-02-07 08:11","7290001247068","1","נקטר ספרינג תות-בננה 1ל'","יפאורה שותפות מובגלת לשיווק","IL","נקטר תות בננה","ליטרים","1.00","0","ליטר","0","5.90","5.90","1","1"
"2017-02-07 08:11","7290001247082","1","נקטר עגבניות ספרינג 1 ל'","יפאורה שותפות מובגלת לשיווק","IL","נקטר עגבניות","ליטרים","1.00","0","ליטר","0","5.90","5.90","1","1"
"2017-02-07 08:11","7290001247099","1","נקטר ספרינג מנגו 1 ליטר","יפאורה שותפות מובגלת לשיווק","IL","נקטר ספרינג מנגו","ליטרים","1.00","0","ליטר","0","5.90","5.90","1","1"
"2017-02-07 08:11","7290001247105","1","נקטר ספרינג אפרסק 1 ליטר","יפאורה שותפות מובגלת לשיווק","IL","נקטר אפרסק","ליטרים","1.00","0","ליטר","0","5.90","5.90","1","1"
"2017-02-07 08:11","7290001247112","1","נקטר ספרינג לימונענע 1ל'","יפאורה שותפות מובגלת לשיווק","IL","משקה לימונענע","ליטרים","1.00","0","ליטר","0","5.90","5.90","1","1"
"2017-02-07 08:11","7290001247129","1","נקטר ספרינג תפוזים 1ליטר","יפאורה שותפות מובגלת לשיווק","IL","נקטר ספרינג תפוז","ליטרים","1.00","0","ליטר","0","5.90","5.90","1","1"
"2017-02-07 08:11","7290001247143","1","נקטר ספרינג תפוחים 1ליטר","יפאורה שותפות מובגלת לשיווק","IL","נקטר ספרינג תפוח","ליטרים","1.00","0","ליטר","0","5.90","5.90","1","1"
"2017-02-07 07:32","7290001305058","1","סב.נוז.פלמול.חלב דבש500מ","קולגייט-פלמוליב","IT","סב.נוזלי פלמוליב","מיליליטרים","500.00","0","100 מ""ל","0","17.90","3.58","1","1"
"2017-02-07 13:31","7290001327180","1","קרמיסימו וניל צ'יפ 1.33ל","שטראוס","IL","קרמיסימו וניל צ'יפ 1.33ל","ליטרים","1.33","0","ליטר","0","21.90","16.47","1","1"
"2017-02-07 13:31","7290001327197","1","קרמיסימו שוקו וניל 1.33ל","שטראוס","IL","קרמיסימו שוקו וניל 1.33ל","ליטרים","1.33","0","ליטר","0","21.90","16.47","1","1"
"2017-02-07 13:31","7290001327227","1","קרמיסימו ריבת חלב 1.33ל'","שטראוס","IL","קרמיסימו ריבת חלב 1.33ל'","ליטרים","1.33","0","ליטר","0","21.90","16.47","1","1"
"2017-02-07 13:31","7290001327357","1","גל.קרמיסימו וניל 1.33ל'","שטראוס","IL","גל.קרמיסימו וניל 1.33ל'","ליטרים","1.33","0","ליטר","0","21.90","16.47","1","1"
"2017-02-07 08:11","7290001407134","1","פרוסות חלבה וניל קקאו400","רושדי תעשיות מזון","IL","פרוסות חלבה וניל","גרמים","400.00","0","100 גרם","0","11.90","2.98","1","1"
"2017-02-07 08:11","7290001407769","1","טחינה שומש.מלא בארכה500ג","רושדי תעשיות מזון","IL","טחינה שומשום","גרמים","500.00","0","100 גרם","0","17.70","3.54","1","1"
"2017-02-07 08:11","7290001407813","1","חלבה פיסטוק בארכה 350גרם","רושדי תעשיות מזון","IL","חלבה פיסטוק","גרמים","350.00","0","100 גרם","0","11.90","3.40","1","1"
"2017-02-07 08:11","7290001407844","1","חלבה וניל בארכה 350 גרם","רושדי תעשיות מזון","IL","חלבה וניל","גרמים","350.00","0","100 גרם","0","11.90","3.40","1","1"
"2017-02-07 08:11","7290001407936","1","טחינה מעודנת בארכה310גרם","רושדי תעשיות מזון","IL","טחינה מעודנת","גרמים","310.00","0","100 גרם","1","12.90","4.16","1","1"
"2017-02-07 07:31","7290001485019","1","גב.שמנת בטעם טבעי5% 200ג","טרה","IL","גבינת שמנת 5%","גרמים","200.00","0","100 גרם","0","10.80","5.40","1","1"
"2017-02-07 08:11","7290001491096","1","תה ירוק לימונ+לואיזה50שק","ויסוצקי","IL","תה ירוק לימונית","גרמים","75.00","0","100 גרם","0","39.90","53.20","1","1"
"2017-02-07 08:11","7290001594858","1","בירה טובורג רד בק330*6מל","קרלסברג ישראל","IL","טובורג רד 6 יח","ליטרים","1.98","0","ליטר","0","45.70","23.08","1","1"
"2017-02-07 07:32","7290001791349","1","פיסגה אקונומיקה ריחנית4ל","סנו","IL","אקונומיקה פיסגה","ליטרים","4.00","0","ליטר","0","12.00","3.00","1","1"
"2017-02-07 08:11","7290001817063","1","סוכ.טופי מזל וברכות850גר","שטראוס","IL","טופי ברכות פירות","גרמים","850.00","0","100 גרם","0","16.60","1.95","1","1"
"2017-02-07 07:31","7290001902042","1","לחם עם קימל קפוא 485 גרם","גידרון","IL","לחם עם קימל","גרמים","485.00","0","100 גרם","0","12.90","2.66","1","1"
"2017-02-07 07:31","7290001902059","1","לחם עם בצל קפוא 485 גרם","גידרון","IL","לחם עם בצל","גרמים","485.00","0","100 גרם","0","12.90","2.66","1","1"
"2017-02-07 07:31","7290001902066","1","לחם כפרי 485 גרם","גידרון","IL","לחם כפרי","גרמים","485.00","0","100 גרם","0","12.90","2.66","1","1"
"2017-02-07 07:31","7290001902073","1","לחם פומפרניקל 485 גרם","גידרון","IL","לחם פומפרניקל","גרמים","485.00","0","100 גרם","0","12.90","2.66","1","1"
"2017-02-07 07:31","7290001902080","1","לחם שיפון 525 גרם","גידרון","IL","לחם שיפון","גרמים","525.00","0","100 גרם","0","12.90","2.46","1","1"
"2017-02-07 07:31","7290001902097","1","לחם חיטים 485 גרם","גידרון","IL","לחם חיטים","גרמים","485.00","0","100 גרם","0","12.90","2.66","1","1"
"2017-02-07 07:31","7290001902103","1","לחם קמח מלא 510 גרם","גידרון","IL","לחם קמח מלא","גרמים","510.00","0","100 גרם","0","12.90","2.53","1","1"
"2017-02-07 07:31","7290001902110","1","לחם רוסי 485 גרם","גידרון","IL","לחם רוסי","גרמים","485.00","0","100 גרם","0","12.90","2.66","1","1"
"2017-02-07 07:31","7290001902431","1","לחם שיפון קל+דגנים 520גר","גידרון","IL","לחם שיפון קל","גרמים","520.00","0","100 גרם","0","12.90","2.48","1","1"
"2017-02-07 08:11","7290002022923","1","לקקן פופ תות 50 יחידות","כרמית","IL","לקקן פופ תות","גרמים","450.00","0","100 גרם","0","14.90","3.31","1","1"
"2017-02-07 08:11","7290002037637","1","חליות מתוקות 4 יח'","מאפית ברמן","IL","חליות מתוקות 4יח","גרמים","350.00","0","100 גרם","0","13.10","3.74","1","1"
"2017-02-07 08:11","7290002057017","1","זיתים ירוקים נובו ענק560","קבוצת יבנה","IL","זיתים ירוקים","גרמים","560.00","0","100 גרם","1","10.70","1.91","1","1"
"2017-02-07 08:11","7290002057109","1","זית מנזנילו גדול מאד540ג","קבוצת יבנה","IL","זית מנזנילו","גרמים","540.00","0","100 גרם","0","6.90","1.28","1","1"
"2017-02-07 08:11","7290002057185","1","טבעות זיתים ירוקים540גרם","קבוצת יבנה","IL","טבעות זיתים","גרמים","540.00","0","100 גרם","0","10.40","1.93","1","1"
"2017-02-07 08:11","7290002057369","1","מלפפון במלח 10-12 540גרם","קבוצת יבנה","IL","מלפפונים במלח","גרמים","540.00","0","100 גרם","0","7.90","1.46","1","1"
