PriceUpdateDate,ItemCode,ItemType,ItemName,ManufacturerName,ManufactureCountry,ManufacturerItemDescription,UnitQty,Quantity,bIsWeighted,UnitOfMeasure,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,ItemStatus
"2017-02-07 07:48","7290000043944","1","יוגורט בכד 4% 1.5 ל'","תנובה","IL","יוגורט בכד 4%","ליטרים","1.50","0","ליטר","0","16.40","10.93","1","1"
"2017-02-07 07:48","7290000044248","1","רויון בקרטון 1.5% 500 מל","תנובה","IL","רויון בקרטון","מיליליטרים","500.00","0","100 מ""ל","0","6.30","1.26","1","1"
"2017-02-07 07:48","7290000045580","1","גב.נעמה חורש מותכת 240ג","תנובה","IL","גבינת נעמה מותכת","גרמים","240.00","0","100 גרם","0","18.10","7.54","1","1"
"2017-02-07 14:00","7290000046327","1","גב.גלבוע פרוסות22% 200גר","תנובה","IL","גבינת גלבוע פרוס","גרמים","200.00","0","100 גרם","0","12.70","6.35","1","1"
"2017-02-07 07:48","7290000046662","1","גב.קשה סקנדינבית31%משקל","תנובה","IL","גבינה סקנדינבי","קילוגרמים","0.00","1","ק""ג","0","75.00","75.00","1","1"
"2017-02-07 07:48","7290000047546","1","גב.כנען 5% 500 גרם","תנובה","IL","גבינת כנען 5%","גרמים","500.00","0","100 גרם","0","24.50","4.90","1","1"
"2017-02-07 07:48","7290000048413","1","גב.חמד פיראוס16% 250 גר","תנובה","IL","גבינה מלוחה 16%","גרמים","250.00","0","100 גרם","0","18.90","7.56","1","1"
"2017-02-07 07:48","7290000048437","1","גבי. צפתית פיראוס5% 200ג","תנובה","IL","גבינה צפתית 5%","גרמים","200.00","0","100 גרם","0","16.90","8.45","1","1"
"2017-02-07 07:48","7290000049458","1","פטה עיזים פיראוס16% 250ג","תנובה","IL","פטה עיזים פיראוס","גרמים","250.00","0","100 גרם","0","29.00","11.60","1","1"
"2017-02-07 07:48","7290000050065","1","יופלה 360 קלאסי 100*6מ""ל","תנובה","IL","יופלה 360 קלאסי","מיליליטרים","600.00","0","100 מ""ל","0","10.00","1.67","1","1"
"2017-02-07 07:48","7290000050072","1","יופלה 360 תות 100*6 מ""ל","תנובה","IL","יופלה 360 תות","מיליליטרים","600.00","0","100 מ""ל","0","10.00","1.67","1","1"
"2017-02-07 07:48","7290000050270","1","פיראוס צפתית עיזים5% 200","תנובה","IL","פיראוס צפתית 5%","גרמים","200.00","0","100 גרם","0","19.90","9.95","1","1"
"2017-02-07 07:48","7290000051024","1","יופלה שטוזים תות 100*4גר","תנובה","IL","יופלה שטוזים 4יח","גרמים","400.00","0","100 גרם","0","8.90","2.23","1","1"
"2017-02-07 07:48","7290000051772","1","מעדן דיאט שוק.קוקוס 150ג","תנובה","IL","מעדן תנובה דיאט","גרמים","150.00","0","100 גרם","0","3.90","2.60","1","1"
"2017-02-07 07:48","7290000052649","1","פיראוס לבנה 5% 500 גרם","תנובה","IL","פיראוס לבנה 5%","גרמים","500.00","0","100 גרם","0","21.20","4.24","1","1"
"2017-02-07 07:48","7290000053127","1","גבינת עמק 15%","","IL","גבינת עמק 15%","קילוגרמים","0.00","1","ק""ג","0","67.00","67.00","1","1"
"2017-02-07 07:48","7290000055015","1","פיראוס פטה כבשים 5% 250ג","תנובה","IL","פיראוס פטה כבשים","גרמים","250.00","0","100 גרם","0","29.00","11.60","1","1"
"2017-02-07 07:48","7290000056906","1","יופלה לבן 1.5% 150*8גרם","תנובה","IL","יופלה לבן 1.5%","קילוגרמים","1.20","0","ק""ג","0","15.90","13.25","1","1"
"2017-02-07 06:55","7290000060088","1","בייגלה מקלות מלוחים400גר","אסם","IL","בייגלה מקלות","גרמים","400.00","0","100 גרם","0","11.90","2.98","1","1"
"2017-02-07 06:55","7290000061085","1","רוטב צ'ילי מתוק 290 מ""ל","אסם","IL","רוטב צ'ילי אסם","מיליליטרים","290.00","0","100 מ""ל","0","11.90","4.10","1","1"
"2017-02-07 06:55","7290000061108","1","רוטב טריאקי אסם 290 מ""ל","אסם","IL","רוטב טריאקי","מיליליטרים","290.00","0","100 מ""ל","0","11.90","4.10","1","1"
"2017-02-07 06:55","7290000065267","1","קראנץ רולס 450 גרם","אסם","IL","קראנץ רולס","גרמים","450.00","0","100 גרם","0","25.00","5.56","1","1"
"2017-02-07 14:00","7290000065717","1","סירופ ויטמינצ'יק פטל 1ל'","בית השיטה","IL","ויטמינצ'יק פטל","ליטרים","1.00","0","ליטר","0","13.90","13.90","1","1"
"2017-02-07 14:00","7290000065748","1","סירופ ויטמינצ'יק אננס 1ל","בית השיטה","IL","ויטמינצ'יק אננס","ליטרים","1.00","0","ליטר","0","13.90","13.90","1","1"
"2017-02-07 06:55","7290000066196","1","ביסלי גריל 200 גרם","אסם","IL","ביסלי גריל","גרמים","200.00","0","100 גרם","0","7.90","3.95","1","1"
"2017-02-07 06:55","7290000066202","1","ביסלי בצל 190 גרם","אסם","IL","ביסלי בטעם בצל","גרמים","190.00","0","100 גרם","0","7.90","4.16","1","1"
"2017-02-07 06:55","7290000066219","1","ביסלי ברביקיו 190 גרם","אסם","IL","ביסלי ברביקיו","גרמים","190.00","0","100 גרם","0","7.90","4.16","1","1"
"2017-02-07 06:55","7290000066226","1","ביסלי פיצה 200 גרם","אסם","IL","ביסלי בטעם פיצה","גרמים","200.00","0","100 גרם","0","7.90","3.95","1","1"
"2017-02-07 14:00","7290000066943","1","סירופ ויטמינצ'יק ענבים1ל","בית השיטה","IL","ויטמינצ'יק ענבים","ליטרים","1.00","0","ליטר","0","13.90","13.90","1","1"
"2017-02-07 14:00","7290000066950","1","ויטמינצ'יק סירופ תפו""ע1ל","בית השיטה","IL","ויטמינצ'יק תפו""ע","ליטרים","1.00","0","ליטר","0","13.90","13.90","1","1"
"2017-02-07 06:55","7290000067544","1","פירורית זהב 200 גרם","עינת","IL","פירורית זהב","גרמים","200.00","0","100 גרם","0","7.50","3.75","1","1"
"2017-02-07 06:55","7290000069715","1","חטיפי קרקר מלוח 300 גרם","אסם","IL","חטיפי קרקר","גרמים","300.00","0","100 גרם","0","12.20","4.07","1","1"
"2017-02-07 06:55","7290000069739","1","חטיפי קרקר שומשום 300גרם","אסם","IL","חטיפי קרקר","גרמים","300.00","0","100 גרם","0","12.20","4.07","1","1"
"2017-02-07 06:55","7290000071008","1","בייגלה שטוח מלח 60 גרם","אסם","IL","בייגלה שטוחים","גרמים","60.00","0","100 גרם","0","3.70","6.17","1","1"
"2017-02-07 06:55","7290000072203","1","רוטב אלף האיים אסם 290מל","אסם","IL","רוטב אלף האיים","מיליליטרים","290.00","0","100 מ""ל","0","10.00","3.45","1","1"
"2017-02-07 06:55","7290000072227","1","רוטב סויה סיני 290 מ""ל","אסם","IL","רוטב סויה","מיליליטרים","290.00","0","100 מ""ל","0","11.90","4.10","1","1"
"2017-02-07 06:55","7290000072241","1","רוטב פיצה 290 מ""ל","אסם","IL","רוטב לפיצה אסם","מיליליטרים","290.00","0","100 מ""ל","0","11.90","4.10","1","1"
"2017-02-07 06:55","7290000072623","1","קטשופ בקבוק לחיץ 750 גרם","אסם","IL","קטשופ בקבוק לחיץ","גרמים","750.00","0","100 גרם","0","12.50","1.67","1","1"
"2017-02-07 06:55","7290000072890","1","רוטב אלף האיים 2%  290מ","אסם","IL","רוטב אלף האיים","מיליליטרים","290.00","0","100 מ""ל","0","10.00","3.45","1","1"
"2017-02-07 06:55","7290000072913","1","רוטב שום 2% שומן 290 מ""ל","אסם","IL","רוטב שום לייט","מיליליטרים","290.00","0","100 מ""ל","0","10.00","3.45","1","1"
"2017-02-07 06:55","7290000072968","1","סיני מיניס 500 גרם","נסטלה","PL","דגני נסטלה","גרמים","500.00","0","100 גרם","0","27.70","5.54","1","1"
"2017-02-07 06:55","7290000074245","1","קרם קרקר 250 גרם","אסם","IL","קרם קרקר אסם","גרמים","250.00","0","100 גרם","0","11.00","4.40","1","1"
"2017-02-07 06:55","7290000074252","1","קרקר שומשום 250 גרם","אסם","IL","קרקר שומשום אסם","גרמים","250.00","0","100 גרם","0","11.20","4.48","1","1"
"2017-02-07 14:00","7290000074696","1","קרם קרקר 1 ק""ג","אסם","IL","קרם קרקר","קילוגרמים","1.00","0","ק""ג","0","30.90","30.90","1","1"
"2017-02-07 14:00","7290000074740","1","לחמית חיטה מלאה 1 ק""ג","אסם","IL","לחמית חיטה מלאה","קילוגרמים","1.00","0","ק""ג","0","24.90","24.90","1","1"
"2017-02-07 06:55","7290000076126","1","בייגלה שמיניות קטנות80גר","אסם","IL","בייגלה שמיניות","גרמים","80.00","0","100 גרם","0","3.70","4.63","1","1"
"2017-02-07 06:55","7290000076133","1","בייגלה שמיניות קטנות400ג","אסם","IL","בייגלה שמיניות","גרמים","400.00","0","100 גרם","0","11.90","2.98","1","1"
"2017-02-07 14:01","7290000076775","1","מאגדת לייט יוגורט חמוציו","נסטלה","IL","מאגדת לייט יוגור","גרמים","258.00","0","100 גרם","0","27.90","10.81","1","1"
"2017-02-07 06:55","7290000081663","1","בייגלה טבעות שומשום300גר","אסם","IL","בייגלה טבעות","גרמים","300.00","0","100 גרם","0","11.90","3.97","1","1"
"2017-02-07 14:01","7290000103341","1","מרק עגבניות 644גרם","סנפרוסט","IL","מרק עגבניות","גרמים","644.00","0","100 גרם","0","19.90","3.09","1","1"
"2017-02-07 14:01","7290000103365","1","מרק ירקות עשיר 560גרם","סנפרוסט","IL","מרק ירקות","גרמים","560.00","0","100 גרם","0","19.90","3.55","1","1"
"2017-02-07 14:01","7290000103846","1","מרק אפונה 572גרם","סנפרוסט","IL","מרק אפונה","גרמים","572.00","0","100 גרם","0","19.90","3.48","1","1"
"2017-02-07 14:01","7290000103860","1","מרק עדשים 572גרם","סנפרוסט","IL","מרק עדשים","גרמים","572.00","0","100 גרם","0","19.90","3.48","1","1"
"2017-02-07 14:01","7290000103877","1","מרק שעועית 644גרם","סנפרוסט","IL","מרק שעועית","גרמים","644.00","0","100 גרם","0","19.90","3.09","1","1"
"2017-02-07 14:01","7290000104201","1","אפונה עדינה 600 גרם","סנפרוסט","IL","אפונה עדינה קפוא","גרמים","600.00","0","100 גרם","0","19.90","3.32","1","1"
"2017-02-07 14:01","7290000104218","1","במיה מוקפאת 600 גרם","סנפרוסט","IL","במיה מוקפאת","גרמים","600.00","0","100 גרם","0","17.90","2.98","1","1"
"2017-02-07 14:01","7290000104225","1","בצל קצוץ מוקפא 600 גרם","סנפרוסט","IL","בצל קצוץ מוקפא","גרמים","600.00","0","100 גרם","0","19.90","3.32","1","1"
"2017-02-07 14:01","7290000104683","1","שעועית שלמה מוקפאת 800 ג","סנפרוסט","IL","שעועית שלמה-קפוא","גרמים","800.00","0","100 גרם","0","23.90","2.99","1","1"
"2017-02-07 14:01","7290000104713","1","פול ירוק מוקפא 800 גרם","סנפרוסט","IL","פול ירוק מוקפא","גרמים","800.00","0","100 גרם","0","26.60","3.33","1","1"
"2017-02-07 14:01","7290000104744","1","כרובית מוקפאת 800 גרם","סנפרוסט","IL","כרובית מוקפאת","גרמים","800.00","0","100 גרם","0","28.00","3.50","1","1"
"2017-02-07 14:01","7290000107165","1","חטיף פולי סויה 400 גרם","סנפרוסט","IL","חטיף פולי סויה","גרמים","400.00","0","100 גרם","0","16.90","4.23","1","1"
"2017-02-07 14:01","7290000107295","1","תפרחות ברוקולי 800 גרם","סנפרוסט","IL","ברוקולי מוקפא","גרמים","800.00","0","100 גרם","0","28.90","3.61","1","1"
"2017-02-07 06:55","7290000110844","1","כיפלי גריל 70 גרם","יוניליוור","IL","כיפלי בטעם גריל","גרמים","60.00","0","100 גרם","0","6.50","10.83","1","1"
"2017-02-07 06:55","7290000110851","1","כיפלי בצל 70 גרם","יוניליוור","IL","כיפלי בטעם בצל","גרמים","70.00","0","100 גרם","0","6.50","9.29","1","1"
"2017-02-07 06:55","7290000111063","1","מיונז תלמה אמיתי250 גרם","יוניליוור","IL","מיונז אמיתי תלמה","גרמים","250.00","0","100 גרם","0","7.90","3.16","1","1"
"2017-02-07 06:55","7290000112220","1","טחינה גולמית 100% 500 גר","רושדי תעשיות מזון","IL","טחינה גולמית","גרמים","500.00","0","100 גרם","0","16.90","3.38","1","1"
"2017-02-07 06:55","7290000112497","1","מ.עשיר עוף איטר.קנור68גר","יוניליוור","IL","מרק עוף איטריות","גרמים","68.00","0","100 גרם","0","10.20","15.00","1","1"
"2017-02-07 06:55","7290000112503","1","מרק עשיר ירקות קנור 61גר","יוניליוור","IL","מרק ירקות קנור","גרמים","61.00","0","100 גרם","0","10.20","16.72","1","1"
"2017-02-07 06:55","7290000112510","1","מרק עשיר פטריות קנור 83ג","יוניליוור","IL","מרק פטריות","גרמים","83.00","0","100 גרם","0","10.20","12.29","1","1"
"2017-02-07 06:55","7290000112770","1","מרק עשיר אפונה קנור117גר","יוניליוור","IL","מרק אפונה קנור","גרמים","117.00","0","100 גרם","0","10.20","8.72","1","1"
"2017-02-07 06:55","7290000114118","1","סובין שבולת שועל 400 גרם","יוניליוור","IL","סובין שבולת שועל","גרמים","400.00","0","100 גרם","0","24.90","6.23","1","1"
"2017-02-07 06:55","7290000114897","1","קורנפלקס 750 גרם","יוניליוור","IL","קורנפלקס תלמה","גרמים","750.00","0","100 גרם","0","16.50","2.20","1","1"
"2017-02-07 06:55","7290000117386","1","מארז 8 חטיפי דגנים שוגי","יוניליוור","IL","חטיפי דגנים 8 יח","גרמים","208.00","0","100 גרם","0","15.00","7.21","1","1"
"2017-02-07 06:55","7290000117393","1","חט.דגנים שוקו שוגי 26*8ג","יוניליוור","IL","חטיפי דגנים 8 יח","גרמים","208.00","0","100 גרם","0","15.00","7.21","1","1"
"2017-02-07 06:55","7290000117430","1","חטיפי דגנים קוקומן 21*8ג","יוניליוור","IL","חטיפי דגנים 8 יח","גרמים","168.00","0","100 גרם","0","15.00","8.93","1","1"
"2017-02-07 07:48","7290000121017","1","גבינת שומרון מותכת7% 120","נטו","IL","גבינת שומרון 7%","גרמים","120.00","0","100 גרם","0","10.00","8.33","1","1"
"2017-02-07 07:48","7290000121031","1","גב.מותכת למריחה 14% 120ג","נטו","IL","גבינה מותכת","גרמים","120.00","0","100 גרם","0","10.00","8.33","1","1"
"2017-02-07 07:48","7290000121079","1","גבינת מון בלאן שמיר 120ג","נטו","IL","גבינת מון בלאן","גרמים","120.00","0","100 גרם","0","10.00","8.33","1","1"
"2017-02-07 07:48","7290000121093","1","גב.מון בלן ט.שויצרי 120ג","נטו","IL","גבינת מון בלאן","גרמים","120.00","0","100 גרם","0","10.00","8.33","1","1"
"2017-02-07 07:48","7290000121147","1","גבינת מון בלאן פיקנטי120","נטו","IL","גבינת מון בלאן","גרמים","120.00","0","100 גרם","0","10.00","8.33","1","1"
"2017-02-07 07:48","7290000121154","1","מון בלאן לייט +סלמון120ג","נטו","IL","גבינת מון בלאן","גרמים","120.00","0","100 גרם","0","10.00","8.33","1","1"
"2017-02-07 06:55","7290000122700","1","סירופ מייפל 600 גרם","יוניליוור","IL","סירופ מייפל","גרמים","600.00","0","100 גרם","0","14.50","2.42","1","1"
"2017-02-07 14:01","7290000137643","1","מאגדת טעמקור משפ8'יח 50","שטראוס","IL","מאגד טעמקור משפ'","גרמים","400.00","0","100 גרם","0","44.50","11.13","1","1"
"2017-02-07 06:55","7290000139104","1","שלווה בשקית 230 גרם","שופרסל","IL","שלווה בשקית","גרמים","230.00","0","100 גרם","0","9.20","4.00","1","1"
"2017-02-07 06:55","7290000139227","1","דגן תפוח ממותק","","IL","דגן תפוח ממותק","גרמים","150.00","0","100 גרם","0","9.20","6.13","1","1"
"2017-02-07 06:55","7290000139258","1","שלווה טבע + סוכר חום200ג","שופרסל","IL","שלווה טבע","גרמים","200.00","0","100 גרם","0","9.20","4.60","1","1"
"2017-02-07 06:55","7290000144160","1","שמן זית בטעם מודגש 750מל","שמן תעשיות","IL","שמן זית מודגש","מיליליטרים","750.00","0","100 מ""ל","0","37.90","5.05","1","1"
"2017-02-07 06:55","7290000144825","1","שמן קנולה פלוס אומגה9 1ל","שמן תעשיות","IL","שמן קנולה מועשר","ליטרים","1.00","0","ליטר","0","13.90","13.90","1","1"
"2017-02-07 08:08","7290000146645","1","סבון הוואי שחור 100*4גרם","טרופיקל דגיל","IL","סבון הוואי 4 יח","גרמים","400.00","0","100 גרם","0","14.50","3.63","1","1"
"2017-02-07 08:08","7290000146676","1","סבון הוואי לגבר 100*4גרם","טרופיקל דגיל","PL","סבון הוואי 4 יח","גרמים","400.00","0","100 גרם","0","14.50","3.63","1","1"
"2017-02-07 08:08","7290000146683","1","סבון הוואי לבן 100*4 גרם","טרופיקל דגיל","PL","סבון הוואי 4 יח","גרמים","400.00","0","100 גרם","0","14.50","3.63","1","1"
"2017-02-07 08:08","7290000146928","1","משחת טום וג'רי ענבים 50מ","טרופיקל דגיל","IL","משחת טום וג'רי","מיליליטרים","50.00","0","100 מ""ל","0","5.00","10.00","1","1"
"2017-02-07 07:48","7290000148298","1","מיץ תפוזים 100%טבעי 2 לי","פריגת","IL","מיץ תפוזים סחוט","ליטרים","2.00","0","ליטר","0","26.70","13.35","1","1"
"2017-02-07 07:48","7290000150925","1","נקניק סלמי ירדן 600 גרם","עוף טוב","IL","נקניק סלמי ירדן","גרמים","600.00","0","100 גרם","0","28.90","4.82","1","1"
"2017-02-07 07:48","7290000153292","1","פסטרמ.ברביקיו פרוס דק140","עוף טוב","IL","פסטרמה ברביקיו","גרמים","140.00","0","100 גרם","0","16.50","11.79","1","1"
"2017-02-07 06:55","7290000160771","1","כריות וניל בד""צ 750 גרם","יוניליוור","","כריות וניל","גרמים","750.00","0","100 גרם","0","19.90","2.65","1","1"
"2017-02-07 06:55","7290000162812","1","מיקספלקס פלוס טרופי400גר","דליסר","","מיקספלקס פלוס","גרמים","400.00","0","100 גרם","0","27.20","6.80","1","1"
"2017-02-07 06:55","7290000162829","1","מיקספלקס פלוס אגוזים400ג","דליסר","","מיקספלקס פלוס","גרמים","400.00","0","100 גרם","0","27.20","6.80","1","1"
"2017-02-07 14:00","7290000166414","1","מזולה לאפיה ללא מלח200ג","יוניליוור","IL","מזולה ללא מלח","גרמים","200.00","0","100 גרם","0","6.50","3.25","1","1"
"2017-02-07 14:00","7290000166421","1","מזולה לאפיה טעם חמאה200ג","יוניליוור","IL","מזולה טעם חמאה","גרמים","200.00","0","100 גרם","0","6.50","3.25","1","1"
"2017-02-07 06:55","7290000167756","1","קינמונים 500 גרם","דליסר","IL","קינמונים","גרמים","500.00","0","100 גרם","0","18.90","3.78","1","1"
"2017-02-07 06:55","7290000168173","1","ברנפלקס קרנצ'ים 375 גרם","יוניליוור","IL","ברנפלקס קרנצ'ים","גרמים","375.00","0","100 גרם","0","26.00","6.93","1","1"
"2017-02-07 06:55","7290000169071","1","מרק גורמה בטעם בטטה82ג","יוניליוור","IL","מרק גורמה קנור","גרמים","82.00","0","100 גרם","0","10.80","13.17","1","1"
"2017-02-07 06:55","7290000169088","1","מרק גורמה ברוקולי כרובית","יוניליוור","IL","מרק גורמה קנור","גרמים","88.00","0","100 גרם","0","10.80","12.27","1","1"
"2017-02-07 06:55","7290000169798","1","עוגי 20% פחות סוכר 500גר","יוניליוור","IL","עוגי מופחת סוכר","גרמים","500.00","0","100 גרם","0","16.90","3.38","1","1"
"2017-02-07 06:55","7290000175027","1","ממרחית שוקולד 500 גרם","שטראוס","IL","ממרחית שוקולד","גרמים","500.00","0","100 גרם","0","10.70","2.14","1","1"
"2017-02-07 06:55","7290000176079","1","קפה טורקי עם הל 100 גרם","עלית","IL","קפה טורקי עם הל","גרמים","100.00","0","100 גרם","0","9.90","9.90","1","1"
"2017-02-07 06:55","7290000176413","1","קפה נמס 50 גרם","עלית","IL","קפה נמס","גרמים","50.00","0","100 גרם","0","10.90","21.80","1","1"
"2017-02-07 06:55","7290000176420","1","קפה נמס 200 גרם","עלית","IL","קפה נמס","גרמים","200.00","0","100 גרם","0","21.90","10.95","1","1"
"2017-02-07 06:55","7290000178660","1","בפלות מצופים שוקולד 500ג","שטראוס","IL","בפלות מצופים","גרמים","500.00","0","100 גרם","0","19.20","3.84","1","1"
"2017-02-07 06:55","7290000178721","1","תפוציפס בטעם טבעי200גרם","עלית","IL","חטיף תפוצ'יפס","גרמים","200.00","0","100 גרם","0","9.90","4.95","1","1"
"2017-02-07 08:08","7290000187921","1","נ.טואלט לילי קלאסיק 32גל","חוגלה קימברלי","IL","נייר טואלט לילי","מטרים","588.00","0","100 מטר","0","37.90","6.45","1","1"
"2017-02-07 08:08","7290000187938","1","נ.טואלט לילי פסטל 32 גלי","חוגלה קימברלי","IL","נייר טואלט","מטרים","588.00","0","100 מטר","0","29.90","5.09","1","1"
"2017-02-07 14:00","7290000188355","1","מגבות נייר ניקול 6גלילים","חוגלה קימברלי","IL","מגבות ניקול","מטרים","65.00","0","מטר","0","11.90","0.18","1","1"
"2017-02-07 08:08","7290000188553","1","60מגני תחתון קוטקס סילקN","חוגלה קימברלי","CN","מגן תחתון קוטקס","יחידה","1.00","0","יחידה","0","22.90","22.90","1","1"
"2017-02-07 08:08","7290000188591","1","60מגני תחתון קוטקס סילקY","חוגלה קימברלי","CN","מגן תחתון קוטקס","יחידה","1.00","0","יחידה","0","22.90","22.90","1","1"
"2017-02-07 08:08","7290000189550","1","אשפתון מתכלה ניקול10*2יח","חוגלה קימברלי","IL","זוג אשפתון ענק","יחידה","1.00","0","יחידה","0","28.50","28.50","1","1"
"2017-02-07 08:08","7290000189598","1","50 מטליות ניקול רב""ש","חוגלה קימברלי","IL","מטליות ניקול","יחידה","1.00","0","יחידה","0","13.80","13.80","1","1"
"2017-02-07 08:08","7290000189659","1","10מטליות רצפה לחות ניקול","חוגלה קימברלי","IL","מטליות רצפה לחות","יחידה","1.00","0","יחידה","0","12.50","12.50","1","1"
"2017-02-07 08:08","7290000189871","1","אשפתון מתכלה ניקול60יח","חוגלה קימברלי","IL","שק. אשפה מתכלות","יחידה","1.00","0","יחידה","0","26.00","26.00","1","1"
"2017-02-07 08:08","7290000191546","1","לילי צבעוני 100*3 יחידות","חוגלה קימברלי","IL","לילי צבעוני100*3","יחידה","1.00","0","יחידה","0","9.50","9.50","1","1"
"2017-02-07 08:08","7290000193083","1","תחבושות נובה לי 28 יח'","חוגלה קימברלי","IL","תחבושות נובה לי","יחידה","1.00","0","יחידה","0","12.00","12.00","1","1"
"2017-02-07 08:08","7290000194837","1","שקיות מזון","","IL","שקיות מזון","יחידה","1.00","0","יחידה","0","14.50","14.50","1","1"
"2017-02-07 08:08","7290000195537","1","מגב.האגיס ללא בישום 72*4","חוגלה קימברלי","IL","מגבוני האגיס 4יח","יחידה","1.00","0","יחידה","0","18.90","18.90","1","1"
"2017-02-07 08:08","7290000195544","1","מגב.האגיס בישום עדין72*4","חוגלה קימברלי","IL","מגבוני האגיס 4יח","יחידה","1.00","0","יחידה","0","18.90","18.90","1","1"
"2017-02-07 08:08","7290000195773","1","מגבוני האגיס אלוורה 72*4","חוגלה קימברלי","IL","מגבוני האגיס 4יח","יחידה","1.00","0","יחידה","0","18.90","18.90","1","1"
"2017-02-07 08:08","7290000196763","1","השקית החזקה לאשפה 40יח","חוגלה קימברלי","","שקיות אשפה","יחידה","1.00","0","יחידה","0","28.50","28.50","1","1"
"2017-02-07 08:08","7290000197326","1","זוג רדיד.אלומינ0.3*7.5.מ","חוגלה קימברלי","IL","זוג רדיד.אלומינ0.3*7.5.מ","מטרים","15.00","0","מטר","0","12.50","0.83","1","1"
"2017-02-07 08:08","7290000197425","1","האגיס פרידום דריי שלב 3","חוגלה קימברלי","IL","חיתולי האגיס","יחידה","1.00","0","יחידה","0","43.90","43.90","1","1"
"2017-02-07 08:08","7290000197548","1","38האגיס פרידום דריי שלב5","חוגלה קימברלי","IL","חיתולי האגיס","יחידה","1.00","0","יחידה","0","43.90","43.90","1","1"
"2017-02-07 08:08","7290000197654","1","ניקול50 אשפתון 70X90ענק","חוגלה קימברלי","IL","אשפתון ניקול","יחידה","1.00","0","יחידה","0","24.00","24.00","1","1"
"2017-02-07 08:08","7290000197678","1","34האגיס פרידום דריי שלב6","חוגלה קימברלי","IL","חיתולי האגיס","יחידה","1.00","0","יחידה","0","43.90","43.90","1","1"
"2017-02-07 08:08","7290000197753","1","ניילון נצמד ניקול 30*2מ","חוגלה קימברלי","IL","ניילון נצמד זוג","מטרים","60.00","0","מטר","0","13.10","0.22","1","1"
"2017-02-07 08:08","7290000199313","1","קוטקס יאנג 28 יחידות","חוגלה קימברלי","IL","קוטקס תחבושות","יחידה","1.00","0","יחידה","0","22.90","22.90","1","1"
"2017-02-07 08:08","7290000204215","1","כריות יפניות ניקול 6יח'","חוגלה קימברלי","IL","כריות יפניות","יחידה","1.00","0","יחידה","0","12.50","12.50","1","1"
"2017-02-07 08:08","7290000204253","1","9 מטליות רב שימושי.ניקול","חוגלה קימברלי","IL","מטליות ניקול","יחידה","1.00","0","יחידה","0","11.80","11.80","1","1"
"2017-02-07 08:08","7290000205762","1","48 האגיס אקסטרה קר מידה3","חוגלה קימברלי","IL","חיתולי האגיס","יחידה","1.00","0","יחידה","1","54.90","54.90","1","1"
"2017-02-07 06:55","7290000207438","1","עגבניות קוביות 800 גרם","זנלכל","IL","עגבניות קוביות","גרמים","800.00","0","100 גרם","0","8.50","1.06","1","1"
"2017-02-07 06:55","7290000208213","1","שעוע.אפויה+רוטב עגב580גר","זנלכל","IL","שעועית ברוטב","גרמים","580.00","0","100 גרם","0","7.20","1.24","1","1"
"2017-02-07 06:55","7290000208855","1","רוטב פסטה 260 גרם","זנלכל","IL","רוטב פסטה","גרמים","260.00","0","100 גרם","0","5.60","2.15","1","1"
"2017-02-07 06:55","7290000208947","1","עגבניות מרוסקות 260 גרם","זנלכל","IL","עגבניות מרוסקות","גרמים","260.00","0","100 גרם","0","5.60","2.15","1","1"
"2017-02-07 06:55","7290000209708","1","עגבנ.מרוסקות בזיליקום260","זנלכל","IL","עגבניות מרוסקות","גרמים","260.00","0","100 גרם","0","5.60","2.15","1","1"
"2017-02-07 06:55","7290000209944","1","בסיס לשקשוקה 260גרם","זנלכל","IL","בסיס לשקשוקה","גרמים","260.00","0","100 גרם","0","5.60","2.15","1","1"
"2017-02-07 06:55","7290000209951","1","רוטב עגבניות לפיצה260גרם","זנלכל","IL","רוטב עגבניות","גרמים","260.00","0","100 גרם","0","5.60","2.15","1","1"
"2017-02-07 06:55","7290000210896","1","רוטב בולונז 260 גרם","זנלכל","IL","רוטב בולונז","גרמים","260.00","0","100 גרם","0","5.60","2.15","1","1"
"2017-02-07 06:55","7290000211442","1","אורז פרסי קלאסי 1ק""ג","סוגת","IL","אורז פרסי קלאסי","קילוגרמים","1.00","0","ק""ג","0","9.40","9.40","1","1"
"2017-02-07 06:55","7290000211985","1","אורז עגול 1 ק""ג","סוגת","IL","אורז עגול סוגת","קילוגרמים","1.00","0","ק""ג","0","9.60","9.60","1","1"
"2017-02-07 08:08","7290000244761","1","קרם ידיים ולווטה 100 מ""ל","טרופיקל דגיל","IL","קרם ידיים ולווטה","מיליליטרים","100.00","0","100 מ""ל","0","11.90","11.90","1","1"
"2017-02-07 08:08","7290000245294","1","א.כביסה פרסיל סופרה 2.5ק","הנקל סוד","IL","אבקת כביסה פרסיל","קילוגרמים","2.50","0","ק""ג","0","17.50","7.00","1","1"
"2017-02-07 08:08","7290000245782","1","מרכך כביסה סוד ורוד 4 ל'","הנקל סוד","IL","מרכך כביסה סוד","ליטרים","4.00","0","ליטר","0","16.90","4.23","1","1"
"2017-02-07 08:08","7290000245799","1","מרכך כביסה סוד כחול 4 ל'","הנקל סוד","IL","מרכך כביסה סוד","ליטרים","4.00","0","ליטר","0","16.90","4.23","1","1"
